,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.9979,183326.6793,33.74466222971618,53.46317733556499,104.47214044224675,100.09993387100619,60.38647545791735,1,-0.22684443573180801
1,107755.6395,183331.2104,30.483696253671262,63.3069262714599,110.85655381772732,119.43521408558175,63.25357646690277,2,-0.22684443573180801
2,107797.4476,183278.6469,88.95477861624524,171.50969313194017,208.02833524204345,176.5932182395715,104.27558163492705,3,-0.22684443573180801
3,107764.0831,183318.0822,25.955735151757995,64.03677482903682,101.21518967656827,121.35977332216534,76.22073891369536,4,-0.22684443573180801
4,107723.0048,183309.1898,60.370247965571004,78.09801281259945,119.17380024788281,95.08537500218308,64.8712603747502,5,-0.22684443573180801
5,107742.871,183330.0981,20.28941421550988,36.44118929090475,86.27578033669708,145.10495001727847,62.04654364510738,6,-0.22684443573180801
6,107806.7161,183274.99,68.06431354372171,130.30108866811594,177.4469130269832,198.659324918346,105.44077981132659,7,-0.22684443573180801
7,107758.6659,183312.5732,42.9961376242656,41.84948210036686,100.56614815472598,118.80429261519286,67.61430816794311,8,-0.22684443573180801
8,107775.383,183309.8767,73.15466709741338,43.35038625373785,125.9564574389581,113.38821870525354,61.208791922547775,9,-0.22684443573180801
9,107726.3815,183318.7508,92.6686828534516,123.98133662381075,117.99736253465367,102.74640998693407,55.96671253136078,10,-0.22684443573180801
10,107766.4694,183327.2822,49.14024063283692,52.16407491864044,80.01547731611485,133.65158838749625,60.645344608575556,11,-0.22684443573180801
11,107777.0025,183299.3846,55.74937386406009,81.59654306983789,111.54364843344194,118.91779020094145,82.49984837360765,12,-0.22684443573180801
12,107752.314,183298.7686,58.36990485151427,101.69476953192333,99.51644621167803,108.38412927135016,69.32728542228492,13,-0.22684443573180801
13,107732.7209,183327.4299,45.91571977790837,50.95683862688432,100.09032759857547,112.96379248016711,63.70503785324192,14,-0.22684443573180801
14,107776.5235,183291.4178,83.19702919193605,134.98510854923398,121.95286558035299,123.29688913878867,72.30285438187053,15,-0.22684443573180801
