,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.9979,183326.6793,48.67250269473448,54.41631085300955,150.25777267816326,113.75316087465116,77.16149378019301,1,-0.26080184608949875
1,107755.6395,183331.2104,44.37126505105037,36.16837740793297,119.91667040122483,117.17920111602389,71.84889912372373,2,-0.26080184608949875
2,107797.4476,183278.6469,73.29150267919266,184.99149818026305,216.94609220214042,214.3453481657141,107.72423427285173,3,-0.26080184608949875
3,107764.0831,183318.0822,49.746242163012354,32.23404931122144,106.09361225061426,115.24489726345777,57.41760112695588,4,-0.26080184608949875
4,107723.0048,183309.1898,60.81691571514568,100.85858565974294,91.94276911833276,99.13611180653047,75.16885748077159,5,-0.26080184608949875
5,107742.871,183330.0981,25.887138013063453,34.70678025021179,134.54316658720535,144.406151388522,74.84626317077213,6,-0.26080184608949875
6,107806.7161,183274.99,59.08837951853317,121.39057774264859,258.96226059395406,210.33368005157033,110.61649672956096,7,-0.26080184608949875
7,107758.6659,183312.5732,32.180384994662894,97.44207220102768,95.16570150137092,123.55900616517421,56.93708978020094,8,-0.26080184608949875
8,107775.383,183309.8767,61.098270074142,82.63967324650099,113.61386697684232,122.69584803810525,78.30592849884302,9,-0.26080184608949875
9,107726.3815,183318.7508,82.55460882501161,138.8213061826632,124.50464502347899,104.4363605891542,60.632051488778764,10,-0.26080184608949875
10,107766.4694,183327.2822,39.137785515223044,82.0977331432222,86.30095237008905,111.55593184770399,83.70286836204679,11,-0.26080184608949875
11,107777.0025,183299.3846,35.866203156227826,96.8152326273954,134.8519556177812,128.1334677388724,115.16373027639371,12,-0.26080184608949875
12,107752.314,183298.7686,85.04801180422058,114.82872952188531,83.99029613810251,105.7403793930742,76.46979686218008,13,-0.26080184608949875
13,107732.7209,183327.4299,64.62673565710517,61.04194681054603,112.5650601343859,107.53653588487641,66.97900570145941,14,-0.26080184608949875
14,107776.5235,183291.4178,75.3869088926261,110.89633695601637,148.5562469602677,158.95673826338975,63.99112656337731,15,-0.26080184608949875
