,x,y,EC_0.15,EC_0.22,EC_0.31,EC_0.46,EC_0.66,EC_0.95,EC_1.38,EC_2.00,EC_end,pos
0,107763.8972,183306.3371,49.60250828532094,36.86862657569367,28.607496739851104,27.83913594307395,34.99229423597798,47.545378042798056,61.71707349062325,74.51867124007086,84.6291071531484,11.0
1,107764.0323,183306.1285,51.66162798851554,38.18910990555615,29.455409925726144,28.618499931604966,36.07178924831448,49.124723603381966,63.83321605945239,77.12574807252686,87.65665333974448,12.0
2,107764.3457,183305.6431,55.373076104334295,41.33552878997749,32.39042831953816,31.80503849004597,39.87058490373188,53.694654614937406,69.21073207292667,83.31186144270438,94.61427765202045,13.0
3,107764.6566,183305.1606,56.13859496547225,43.52331817819346,36.103473006658064,36.91872114162484,45.96368144739734,60.08887668085148,75.15605053653967,88.2509052026075,98.34771486767545,14.0
4,107764.9495,183304.7066,61.913447258096625,49.691018301839335,42.97995691880814,44.612140807299006,54.05462373281373,67.64072438848238,81.17173656774438,92.18505090368754,100.25587047643089,15.0
5,107765.2262,183304.2798,78.44477268864983,62.84725382687509,52.475388965098475,50.52208699452499,56.85626770456467,68.15889490436223,80.40014627130685,91.00702657072043,99.23491845185647,16.0
6,107765.5199,183303.8306,87.3620075578048,69.92723125726395,57.954453541683954,54.91732308433184,60.77420259188085,72.10090443501562,84.69244357109955,95.8164286273572,104.60170630393281,17.0
7,107765.665,183303.6102,87.96086589632326,71.07810024526066,59.9017888484646,57.820987447865456,64.54686903825436,76.37091966415544,88.97178401689703,99.73814176615068,108.03348397738021,18.0
8,107765.9775,183303.1391,88.86459043253416,73.96989339692598,65.53286954823794,66.51249433851066,75.60586377725107,88.06264432023697,99.28930673782014,107.35589708743608,112.68524389959656,19.0
9,107766.2798,183302.6873,99.5470153335205,81.8048061227193,71.8020884575208,72.79764762992691,82.71070939368023,95.39554271727854,105.3836356376722,110.9842574374057,113.53559647571146,20.0
10,107766.5826,183302.2372,108.52610940521919,88.83216309268454,76.95262475100117,76.31942015591378,84.84613377019966,96.2757968606914,105.09792931300332,109.69362505667785,111.4917359191322,21.0
11,107766.9205,183301.737,113.59570056490941,93.14652421129969,80.64521518920404,79.57835950988455,87.77564412832714,98.8538015233251,107.27374823985085,111.48893769199901,113.00696592511767,22.0
12,107767.0703,183301.5159,114.20649149336465,93.80454503060521,81.398388596662,80.49943001972505,88.93792374055076,100.27548792218778,108.8875098511255,113.18187549869634,114.68585544919304,23.0
13,107767.4281,183300.9884,118.35079129898418,97.4528976500793,84.58357733001813,83.22471012925293,91.09485820651862,101.70311742107674,109.53506846107611,113.17598602069772,114.25045049105881,24.0
14,107767.7068,183300.5785,121.08318199931931,99.01997480466234,84.72385108207394,81.97507818233446,89.05197082118535,99.9816807547411,109.31594779176089,115.17296129365282,118.51383952828627,25.0
15,107768.029,183300.1056,118.55173852750191,97.14283658069083,83.48916736565393,81.42319518546213,89.39922599960059,101.58144669849003,112.43843832033701,119.82122450973687,124.43315918139592,26.0
16,107768.3297,183299.665,113.71262768988079,93.92072439556722,81.9404510871843,81.43868078800534,90.76218374733921,104.05164708972893,115.8000354630705,123.88333552467836,129.01405867390784,27.0
17,107768.5048,183299.4087,113.4756560711752,93.21007833209873,80.86554096729131,80.25430288284595,89.84450303301034,103.8073987251485,116.53652204347617,125.70893622301469,131.83458301739333,28.0
18,107768.9068,183298.8208,107.59729355246184,87.228532485708,75.11313452198958,75.31027388041426,86.45499559666443,102.61716239150263,117.78010761464054,129.13550389617083,136.91119400288852,29.0
19,107769.0577,183298.6003,101.67662547497773,82.17766896381426,71.1315507565305,72.65834374255131,85.47383137879139,103.6408866161184,120.96473839827519,134.3517424177793,143.78948410085158,30.0
20,107769.3743,183298.1381,93.61747118699463,76.16753052820262,67.53686520555571,71.66394992344004,86.93572936290836,107.01373969756357,125.43489197399668,139.14554751276094,148.41693429892908,31.0
21,107769.6467,183297.741,95.8604440772614,79.79380330656352,71.84705240917101,75.55955763622003,89.29685550003931,107.11763051444488,123.12155264535785,134.68848217054256,142.27721961383207,32.0
22,107769.9654,183297.2773,113.25904232320832,91.46866087054082,77.50437638062554,75.57173803744288,84.68532838229838,99.38569794508567,113.93230839115958,125.425042735874,133.74511377410306,33.0
23,107770.2848,183296.8136,121.10286978994246,95.55613048735192,77.96040358103546,73.1108996794534,80.44816775121622,94.56122964946746,109.38754608343655,121.56206453840835,130.60977372649694,34.0
24,107770.5726,183296.3966,110.24381124742176,88.51953098413684,74.95697211433448,73.75451692869575,83.66458723346736,98.8149105816666,113.19819713091533,123.99279652673636,131.39874142710326,35.0
25,107770.8661,183295.9717,106.27010389902209,86.67462300366081,75.34816086249911,76.1165976438073,87.27579090590727,102.61875857909523,116.14599750072084,125.415427709289,131.14933657785102,36.0
26,107771.0316,183295.7324,110.19949686928915,88.911367167985,76.0441310694571,75.65624071022243,86.12277694389584,101.16168175363329,114.65012766761434,124.04397819347206,129.98824099616613,37.0
27,107771.2925,183295.355,113.628211456411,90.8274325104047,76.30988004932861,74.3811908710626,83.74124512429323,98.34405634017338,112.05008614963361,122.06154740607998,128.71624806669035,38.0
28,107771.614,183294.8899,110.57545751119603,88.58381513259461,74.84950326306146,73.55583722296745,83.31441805350481,98.05771585631226,111.68721838064062,121.4857770697024,127.8801875600582,39.0
29,107771.9338,183294.4267,106.77488050547775,85.62805871564166,72.34297291230449,71.07421838345354,80.79584158196263,95.99451155595663,110.85786253139142,122.45349127435995,130.70929535134457,40.0
30,107772.2507,183293.9672,100.17162995147112,79.1853834865623,66.29886753040172,65.90608040986064,77.24287150197485,94.85024086750843,112.6126885270019,127.07909302541661,137.73798005720076,41.0
31,107772.5471,183293.5366,90.8233756280035,71.90093528094232,61.063833573643535,62.55087149964753,75.58292964511853,94.711526702926,113.7244895194797,129.04413014710954,140.14432963608434,42.0
32,107772.8104,183293.1531,86.06136178390847,68.0333436674668,58.222311274963786,60.80698392785659,74.93008075586111,95.05724029247796,114.90218937921026,130.85031886069453,142.38249216714718,43.0
33,107773.1021,183292.7268,83.96239116744475,66.84819163749786,57.87550162449787,61.07601373922979,75.5085503322367,95.65129843821931,115.30578709497293,130.9707201735755,142.2173214715912,44.0
34,107773.4071,183292.2794,82.81295410064027,67.14150513095551,59.43317651247443,63.3340486579743,77.53529326147483,96.37090894645884,113.8644642224073,127.02478293721653,135.9502199805472,45.0
35,107773.5618,183292.0519,85.3478547095023,69.08037360026525,60.74751734650807,64.00983301277269,77.52505361790021,95.59300420763097,112.26790318955153,124.65244500914153,132.94027456797795,46.0
36,107773.984,183291.4287,98.9551048365546,77.85874026010677,64.35383480693811,62.743322375269436,72.44837863565984,88.4040355798788,104.84552127856702,118.44130941707823,128.594423890003,47.0
37,107774.1271,183291.2168,98.17796019849115,77.3154509535705,63.75099158542266,61.773655356511476,71.02405706975821,86.77147390078272,103.43816773414565,117.60531702604491,128.43200078295376,48.0
38,107774.4549,183290.7302,90.79569819657804,72.64493300566792,61.303513251516186,60.77133494724435,70.89148262796859,87.44856755060114,105.20372615097314,120.66513298868252,132.6938245867918,49.0
39,107774.8051,183290.2086,87.50603004847802,69.2997149188437,58.47515505721642,59.21295128169449,71.2583097167113,90.02379039311124,109.84056188154759,126.95245915658766,140.1716914892252,50.0
