,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,107719.99378888888,183326.6925333333,36.49295240008238,32.87895249109206,105.67017235544348,106.57830965932584,110.98026056824308,159.25502085716724,105.02488378984074,54.03711858389733,1,-0.5940308704372301
1,1,107755.8615181818,183331.12140000003,45.29274483616481,36.11427147490898,63.60874438984288,83.85794123125127,146.69822427487185,128.87415616172507,115.12400632497092,61.61716809475431,2,-0.5940308704372301
2,2,107797.93544545454,183278.9048727273,63.32063859680827,105.15046216945724,165.53058350439022,185.36259169250192,203.73275119653977,166.0788915288825,133.53313372997724,104.28166111732216,3,-0.5940308704372301
3,3,107764.40281538464,183318.4132153846,59.69983500813238,33.73691514389191,74.73626064553498,91.67884284117208,112.4557283049676,127.38821479499872,151.02116579770563,66.96347412362735,4,-0.5940308704372301
4,4,107723.42537142856,183309.4027142857,46.76668208036134,81.4894809060387,104.129853687876,89.74905241991316,104.02708749468756,91.28873671506692,90.4929115673964,64.30716677458486,5,-0.5940308704372301
5,5,107742.897625,183330.1258375,25.352237171115814,65.5206589087101,50.27442248909556,119.81245209840344,126.79250135898504,133.8805251940885,89.1387169523821,64.94289306354531,6,-0.5940308704372301
6,6,107806.75527500005,183274.783715,58.14084222130128,75.61049943380681,143.14314236551922,155.53084368708164,172.71063740765342,209.87673276612963,146.39834585650658,97.10921647590148,7,-0.5940308704372301
7,7,107758.59205999998,183312.54344,43.93357451968905,54.13303793405903,101.32885855216124,86.53423470852032,96.0851314385034,84.87764478002299,99.8718093235168,69.23901310901907,8,-0.5940308704372301
8,8,107776.02779,183310.31861,34.87720580140029,53.79615715571224,57.67359642867039,81.03190619282984,164.89601588345263,123.71291457958397,101.00456080688066,91.18516773920472,9,-0.5940308704372301
9,9,107726.3215,183318.8376333333,52.82374620531351,94.07664249401518,114.17451762696253,128.32117032640576,90.16963613195723,128.16410240886137,121.51306878768736,58.55861260857824,10,-0.5940308704372301
10,10,107766.74172,183327.35406,34.3659205891229,51.86615739366309,102.82314560065277,70.69121078544731,124.1360847349424,150.74398020130496,123.04857090812908,66.85807871976654,11,-0.5940308704372301
11,11,107777.3121,183299.6196181818,33.367220956610375,67.73728222317497,80.66212768829035,96.33035711725798,127.66040540090218,103.17629630615616,109.81705838683318,66.7116989565039,12,-0.5940308704372301
12,12,107751.80372307693,183298.45846153845,66.56534425967261,58.739259154143696,88.8816718076828,86.61773434369726,120.96740303449936,124.1700821065564,106.96448236444172,70.7335705776164,13,-0.5940308704372301
13,13,107732.68432857144,183327.47648571432,31.77512317442161,61.63734855252538,73.69547427131212,97.75765550841896,111.55839278435874,129.01138942510937,95.70824890742574,69.51856844451109,14,-0.5940308704372301
14,14,107776.37651111111,183291.22352222225,72.26895972729275,70.57951548915318,96.90519837846362,104.069013192724,110.27197676528436,138.09793692803453,121.01892178546984,84.20584914666533,15,-0.5940308704372301
