,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.9979,183326.6793,49.678153171109976,88.46835116984121,92.54615617357145,99.61792376413605,72.0263570620208,1,-0.8624024838457842
1,107755.6395,183331.2104,50.00636322778193,47.04482368962013,161.2410824640936,93.90891800728264,102.21619889583249,2,-0.8624024838457842
2,107797.4476,183278.6469,93.71128694222463,164.23029090824153,187.3666949177042,165.3201509741522,105.29618142023719,3,-0.8624024838457842
3,107764.0831,183318.0822,32.83816933743733,48.61363510192747,90.72414761650478,155.13150957236633,85.52944160231861,4,-0.8624024838457842
4,107723.0048,183309.1898,78.15602194809128,113.48536023747047,101.77161951782796,100.07975245996592,53.08531870304044,5,-0.8624024838457842
5,107742.871,183330.0981,30.65326252623118,64.28954627328021,125.11969093393283,105.13497891531802,86.62871711836205,6,-0.8624024838457842
6,107806.7161,183274.99,91.00735837683237,129.64706288621798,191.28664353398574,152.56175629671642,103.17835750521131,7,-0.8624024838457842
7,107758.6659,183312.5732,40.853903772162845,68.10217625446728,94.96665788979094,132.45995488375527,66.96618762657226,8,-0.8624024838457842
8,107775.383,183309.8767,68.16669146593588,76.58013120542995,92.10338702038649,112.67427496957383,73.54981609749946,9,-0.8624024838457842
9,107726.3815,183318.7508,92.62049140880922,90.22263597640371,126.45114170267433,105.21455411407405,68.32208192065526,10,-0.8624024838457842
10,107766.4694,183327.2822,49.74404917669018,67.35090114509006,79.82843262886814,115.2901384131952,57.80065250960931,11,-0.8624024838457842
11,107777.0025,183299.3846,37.42045948188205,81.24613808406252,120.65826953409693,132.78867229182475,70.99386854046601,12,-0.8624024838457842
12,107752.314,183298.7686,52.702780448688216,89.6827407951015,112.41652667920823,113.12330217113961,61.52654824633992,13,-0.8624024838457842
13,107732.7209,183327.4299,58.772255768602875,80.58394607180551,128.04373298087756,107.9934038289982,58.318732019018256,14,-0.8624024838457842
14,107776.5235,183291.4178,87.97742984558349,105.95518086474883,117.72193959068417,109.70455522392521,90.13824341400336,15,-0.8624024838457842
